statistics_code,statistics_label,time_code,time_label,time,1_variable_code,1_variable_label,1_variable_attribute_code,1_variable_attribute_label,2_variable_code,2_variable_label,2_variable_attribute_code,2_variable_attribute_label,value,value_unit,value_variable_code,value_variable_label,value_q
81000,National accounts of the Federation,JAHR,Year,2004,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,9.516,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2004,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,399,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2004,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,11.543,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2004,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,1305.1,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,2004,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,600.3538,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2004,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,476.2715,mn h,STD003,Hours worked by employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2004,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-L,Real estate activities,460,1000,ERW063,Persons in employment (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1995,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,1522.7,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1995,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,319.362,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1995,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,11450,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1995,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,391.4,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1995,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,1562.7,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,1995,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,18945.916,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1995,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,17434.3669,mn h,STD003,Hours worked by employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,1995,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,12124,1000,ERW063,Persons in employment (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2001,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-A,Agriculture, forestry and fishing,1477.7,h,STD008,Hours worked per employee (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2001,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-A,Agriculture, forestry and fishing,5.2,EUR bn,VST020,Gross wages and salaries (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2001,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-A,Agriculture, forestry and fishing,311,1000,ERW061,Employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2001,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-A,Agriculture, forestry and fishing,6.294,EUR bn,ETG005,Compensation of employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2001,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-A,Agriculture, forestry and fishing,2029.3,h,STD007,Hours worked per person in empl. (dom. concept)
81000,National accounts of the Federation,JAHR,Year,2001,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-A,Agriculture, forestry and fishing,1489.4797,mn h,STD002,Hours worked by persons in empl.(domestic concept)
81000,National accounts of the Federation,JAHR,Year,2001,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-A,Agriculture, forestry and fishing,459.551,mn h,STD003,Hours worked by employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2001,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-A,Agriculture, forestry and fishing,734,1000,ERW063,Persons in employment (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2018,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-K,Financial and insurance activities,1404,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2018,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-K,Financial and insurance activities,61.496,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2018,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-K,Financial and insurance activities,973,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2018,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-K,Financial and insurance activities,75.637,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2018,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-K,Financial and insurance activities,1472.5,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,2018,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-K,Financial and insurance activities,1625.6581,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2018,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-K,Financial and insurance activities,1366.1151,mn h,STD003,Hours worked by employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2018,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-K,Financial and insurance activities,1104,1000,ERW063,Persons in employment (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2006,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,1479.1,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2006,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,251.767,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2006,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,6866,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2006,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,309.472,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2006,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,1507.4,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,2006,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,10800.3439,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2006,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,10155.7346,mn h,STD003,Hours worked by employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2006,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-C,Manufacturing,7165,1000,ERW063,Persons in employment (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2016,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,1455.1,h,STD008,Hours worked per employee (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2016,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,366.43,EUR bn,VST020,Gross wages and salaries (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2016,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,7834,1000,ERW061,Employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2016,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,440.907,EUR bn,ETG005,Compensation of employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2016,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,1476.7,h,STD007,Hours worked per person in empl. (dom. concept)
81000,National accounts of the Federation,JAHR,Year,2016,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,11971.5657,mn h,STD002,Hours worked by persons in empl.(domestic concept)
81000,National accounts of the Federation,JAHR,Year,2016,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,11398.9106,mn h,STD003,Hours worked by employees (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2016,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-18,Industry, except construction,8107,1000,ERW063,Persons in employment (domestic concept)
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,1473.1,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,323.718,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,10109,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,397.994,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,1521.7,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,16484.7423,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,14891.592,mn h,STD003,Hours worked by employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2002,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-B-05,Industry,10833,1000,ERW063,Persons in employment (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-M-02,Business services,1288.6,h,STD008,Hours worked per employee (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-M-02,Business services,111.494,EUR bn,VST020,Gross wages and salaries (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-M-02,Business services,4377,1000,ERW061,Employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-M-02,Business services,135.186,EUR bn,ETG005,Compensation of employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-M-02,Business services,1403.5,h,STD007,Hours worked per person in empl. (dom. concept),e
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-M-02,Business services,7327.537,mn h,STD002,Hours worked by persons in empl.(domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-M-02,Business services,5640.1704,mn h,STD003,Hours worked by employees (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2010,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-M-02,Business services,5221,1000,ERW063,Persons in employment (domestic concept),e
81000,National accounts of the Federation,JAHR,Year,2023,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-R-02,Other service providers,992.2,h,STD008,Hours worked per employee (domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2023,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-R-02,Other service providers,66.103,EUR bn,VST020,Gross wages and salaries (domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2023,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-R-02,Other service providers,2639,1000,ERW061,Employees (domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2023,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-R-02,Other service providers,79.162,EUR bn,ETG005,Compensation of employees (domestic concept),p
81000,National accounts of the Federation,JAHR,Year,2023,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-R-02,Other service providers,1066,h,STD007,Hours worked per person in empl. (dom. concept),p
81000,National accounts of the Federation,JAHR,Year,2023,DINSG,Germany,DG,Germany,WZ08G2,WZ2008: Industries in national accounts,WZ08-R-02,Other service providers,3281.0812,mn h,STD002,Hours worked by persons in empl.(domestic concept),p
